t,ax,ay,az,wx,wy,wz
12.501764868,-0.9823921342813846,5.880026425880217,0.48235129229968965,-0.21582830189139343,0.012238883328430695,-0.05870528525858808
12.511764868,-0.23436749166560214,1.5867430721899605,-0.7793849465657229,-0.30901533035824197,0.0009054451872555994,-0.024354764609729244
12.520764868,-2.684824740082825,-5.108723266770853,-1.6629034788798787,-0.19618258347896983,-0.0429990489431932,-0.06004590924773532
12.529764868,-2.5208079037006272,-7.366232144313229,-1.466977305873784,-0.08734278995354179,-0.06959974545072395,-0.00345576907022746
12.540764868,2.179711658683631,-1.8716033938607806,1.084244930293823,0.05726101943712691,-0.054063613726457474,-0.036520506494501226
12.549764868,3.5714199156258233,1.9834867519877033,3.166126112915459,0.03758281653518354,0.019898568932683842,-0.036735961414404494
12.558764868,2.2670941623156318,1.5648947354444638,3.4261139622473857,-0.028508863398757404,0.07754550600521112,-0.0569394596919379
12.568764868,-3.0750425326635766,-4.691151892135854,0.816600707213124,0.020168383234630247,0.04733266778545386,-0.05245954081848952
12.577764868,-4.214211356781393,-7.706628060490008,-1.6996418986468376,0.08825547226636338,-0.01124342921724836,-0.004059778927659837
12.586764868,0.48744875224619433,-2.8530160602898538,-2.16815160398425,0.23772636541632813,-0.03506624670754478,-0.004066923258617071
12.597764868,1.9232096032027644,2.91140076139687,-1.628419395281774,0.28531329324068394,0.001277138110158679,-0.034382480803720535
12.605764868,0.6802269522302291,6.204132455288529,-1.0454723343759027,0.19663147058862085,0.029333943239104418,-0.04316390720652421
12.615764868,-0.6547618905324635,8.124738733885499,0.5241471184944925,-0.013404537571462054,0.02594774893491654,-0.03291482532506063
12.625764868,-0.883617816513807,6.622343943271557,0.6687714625566384,-0.21244773129079061,0.0013729053256600762,-0.04305595725106558
12.634764868,0.09410510284864214,2.813385122495462,-0.21137290944228918,-0.33255243644313504,-0.0035045082347801007,-0.010799618019240679
12.643764868,-0.9335908547406182,-3.42339058761949,-1.1387754667573238,-0.2564445126200858,-0.028522545927626087,-0.037754378064756046
12.653764868,-2.157225262656715,-8.161728705598595,-1.683135584445281,-0.11192760616864017,-0.0561424688868743,-0.0018078380323658608
12.662764868,1.0903184946509932,-4.433140325609836,0.43143392005462444,0.012605169133437899,-0.03655826727053635,-0.004116293095108069
12.672764868,3.366807321453841,1.0224724452602525,3.099549252922456,0.07659460787784107,0.03103699751315573,-0.028986229431847005
12.681764868,2.0113920141171175,1.4564663828541038,3.3631293268619356,0.014954830798638994,0.08429622497176287,-0.03399993136885905
12.691764868,-2.701087281244179,-3.383040297077301,1.4711995399483504,0.04063533173247755,0.04841833728252211,-0.04583263410503925
12.700764868,-4.3241394489540275,-6.625714437950729,-1.0418303372330933,0.08818154284759483,-0.011488497646224059,0.0013777249118673857
12.710764868,-0.04209857802764655,-2.7084087644799917,-1.9750386643266291,0.22740707485630757,-0.042139346648487994,0.004405264060652616
12.719764868,2.1969933889409257,1.9618381511082006,-1.839142506887814,0.26601470825946677,-0.0067785813851273646,-0.021116696106195466
12.729764868,1.1809053073055067,5.12169203308245,-1.539587750733488,0.1933919704876479,0.04086877292271694,-0.02954151905861017
12.738764868,-0.5278750056625752,7.205050056507112,-0.33790116436920203,0.03150497412552926,0.047360350696606414,-0.02516221074530206
12.747764868,-1.3967826171375748,6.878122208487643,0.42514625576298815,-0.14547355591271707,0.02099700578743961,-0.023801128317291198
12.757764868,-0.8705360677727619,3.914320280474258,0.24335421277460081,-0.2921557037313764,-0.011404715274603993,-0.006030483101351627
12.766764868,-0.9789641329130178,-1.3832435658563906,-0.19249024553285915,-0.27672629213277156,-0.04479903429309172,-0.01220351651597484
12.776764868,-2.2390261159806375,-7.374629564101879,-1.0211001542839806,-0.14325375879937083,-0.08154939401655965,0.005038815880646763
12.786764868,0.7001348348795874,-5.646374366456943,0.0401552604719605,-0.010062360249252942,-0.0553800629007008,0.019329227728828315
12.795764868,3.677379327406048,-0.6261432333124382,1.7117028470960851,0.08408122477198902,0.007688853931130112,-0.019158517507834323
12.804764868,2.547936515450807,1.2938110630656237,2.280448684349334,0.05531026421158125,0.0731501742632216,-0.024402070238495846
12.814764868,-0.3364084317822864,-0.1448377314563739,1.915404970829492,0.026035417692103636,0.0784784028918515,-0.043813636028382764
12.823764868,-3.6999265795472494,-3.975938579347179,-0.050874901177320596,0.05548249713095661,0.025840222701095487,-0.027073898418261133
12.833764868,-2.1559118235027475,-3.475074262407975,-1.397146303193144,0.11100645178209237,-0.0322959627724155,0.008340616807247653
12.842764868,1.1565187609808982,0.33395288520343097,-1.523006382420767,0.19270568392077633,-0.031511423209507956,-0.01357524201857076
12.852764868,1.291058816080158,3.083100562783602,-1.624503593286461,0.16985295164836184,0.01434558550595713,-0.013786716787698085
12.862764868,0.5546960207815766,5.376332495182802,-0.8096425532461405,0.06275346939565851,0.04063175212756756,-0.024411197574044346
12.871764868,-0.5537654195047872,6.0027267553929216,0.14231746280210966,-0.08637109084182648,0.03761269890214712,-0.018787431244269445
12.880764868,-1.2476455139909124,4.317655348813047,0.5647074565740032,-0.21521765288301603,0.01275714996037659,-0.021697772833098265
12.890764868,-2.097004437701639,-0.21698840022199445,0.20000341692661638,-0.23799651882451586,-0.04035655895778032,-0.00979021308049168
12.899764868,-3.2002920216554185,-5.782204992186795,-0.7489148030902208,-0.1441536565800451,-0.10191590249275637,-0.001569055589441738
12.908764868,0.1817706586447101,-5.411009059036251,-0.3901466423410371,-0.05809868988884147,-0.10409877787446764,0.026194396349522718
12.918764868,4.25469274970729,-0.946737377404728,1.2707273609025294,0.052762416739471504,-0.036849029236314376,-0.012464228596522695
12.928764868,3.7285102223816464,0.7588496386663436,2.061638655492001,0.0360247846559784,0.0637648452258374,-0.019183450541626294
12.937764868,0.7994961887713933,-0.3521981015320711,1.8991171184577744,0.027997164414919617,0.09972374381735513,-0.04232568647525952
12.946764868,-3.5287218661781874,-3.86616233058249,-0.013723235691994537,0.07309065679745892,0.058286637009306225,-0.027737199109642785
12.956764868,-2.8260204707570593,-3.1059153656505063,-1.2226116744120963,0.10503666754794469,-0.004524773273025341,0.01341942109280118
12.966764868,0.34763080704384486,0.7983784589949738,-1.5845040733723181,0.182675759268765,-0.027094980547280226,-0.00993702477644125
12.975764868,0.6026925478735362,3.1132300030051887,-1.5752902009752563,0.13650428095767453,-0.004038408819337694,-0.0019523668504243638
12.984764868,0.3618960163392977,4.958069194411239,-0.8632728232005658,0.05987356633886992,0.008263387061949725,-0.01574895622124884
12.994764868,-0.04524970175554626,5.378838133179813,-0.24477547891552817,-0.08226640604976632,0.013207134063185372,-0.008009704749009765
13.004764868,-0.3717930125219479,3.8245803865138743,0.2999204853183211,-0.2058443135440102,0.005397051270002869,-0.01886193391752596
13.013764868,-0.9848715837472668,0.39795983450307804,0.3091184384669922,-0.23829689834759812,-0.01684182366410734,-0.007419921984813995
13.022764868,-2.67364846722841,-4.909375011644089,-0.3787848000303299,-0.1392070943720702,-0.06712155110129062,-0.013075253159372833
13.032764868,-0.7194586714598976,-5.474206522805156,-0.09764616910240595,-0.0670648372865928,-0.07861443560474353,0.02105567452781337
13.041764868,2.968341214860057,-1.2986192525545472,1.5633517756478128,0.03413358688209027,-0.04066832207708193,-0.008511360117500038
13.051764868,3.244415608167836,0.364596773227034,2.302448497610177,0.023959986779690808,0.035219754530683225,-0.01773810161139362
13.060764868,0.5341977634815799,-1.5211814285233918,1.6116011392317748,0.04255072362455002,0.06600236729463103,-0.04358136681267796
13.070764868,-2.4623996379907567,-4.321123392917437,-0.587760927481937,0.09226670211530386,0.03666209813293348,-0.018128458030160458
13.079764868,-1.1723796699578082,-2.232095575271112,-1.3640347276056453,0.14494317757001438,0.004163277938556531,0.00349590947578946
13.089764868,0.6918348300444048,1.5930129405493385,-1.4784343095783883,0.1951109535961201,0.007518854359840162,-0.023480889145407174
13.098764868,0.1566298758003558,3.6827653543314387,-1.6662854907085298,0.13692368558483503,0.024964880860336446,-0.013962202395740456
13.107764868,-0.5329744603339768,5.481675223127555,-0.5106937096781877,0.018018705124990896,0.01977463945109318,-0.014717210381511943
13.117764868,-0.8379424945259539,5.443571408490713,0.38654755486788744,-0.13077726582537902,0.00475702628839161,-0.016680583292007584
13.127764868,-0.7122818674318955,2.9244045351986685,0.2150950428715977,-0.24068875948158514,-0.01703387589173352,-0.00835622813216685
13.136764868,-1.594635283495978,-1.9284216277906054,-0.24245355655392592,-0.20343241549609328,-0.0574691075594409,-0.01220931515996763
13.146764868,-2.137356540106,-6.137837047569687,-0.7800589353765233,-0.10471727562812706,-0.08744285150529828,0.005782556586379009
13.155764868,1.0860586901927312,-3.8646611269633615,0.0817263420158543,-0.009523407123392122,-0.0634570275411464,0.018350109688624522
13.164764868,3.7200525880497763,0.33544071389485947,1.5965644609976393,0.0603001503151616,-0.0007918977370011632,-0.020201575765146997
13.174764868,2.684427792603447,1.1768319572227937,1.9260487344372086,0.013527464097276983,0.08024999743327982,-0.016035952512177855
13.183764868,-1.2380588593078834,-1.1709038005297834,1.4959949142607851,0.012161510829587073,0.07447999563238869,-0.03954956080669335
13.193764868,-4.067847305019829,-4.463924883474262,-0.6830125320546265,0.05188568090818576,-0.0007908971538389987,-0.0011048051057683766
13.202764868,-1.4841107252061128,-2.371554606960133,-1.5641181988879536,0.11633069137238163,-0.04717489242992182,0.01989674878871569
13.211764868,1.297353001411334,1.4749227870577757,-1.3258681592927901,0.16854226192722718,-0.03853108997328946,-0.011869487261994716
13.221764868,1.460775822488021,3.6367411135664587,-1.0995892096152404,0.11388065486935237,0.005327363629362118,-0.006863855403736672
13.231764868,0.7645404242886227,5.310905154950449,0.1742416896685448,-0.020614576550138246,0.03205930634752389,-0.016065891834982877
13.240764868,-0.004336650770383935,4.584130577619058,0.3287958112065723,-0.1464625407490027,0.03492896837268485,-0.020082915960983307
13.250764868,-0.9264948887626557,1.59347798098307,0.3460897603219064,-0.22323054264862263,0.013025648503747978,-0.010563950601527903
13.259764868,-3.1799418308317966,-3.907390135940796,-0.4326669643661838,-0.1445691172389967,-0.049620456138348104,-0.0196891179142584
13.268764868,-1.8736101090394293,-5.5572339896269085,-0.6708605551860627,-0.07935844701826243,-0.07997939577388131,0.027430233002331342
13.278764868,2.443526536485794,-1.6227117561953284,0.6403198091810983,0.03580839215797177,-0.05293373640979364,0.0010068163845464882
13.287764868,3.3855730913182684,0.7784779711403624,1.7540400984491542,0.029600461713216137,0.02102822076623473,-0.0038435552724878862
13.297764868,1.2565039833126608,0.26035303875479754,2.264669846260824,0.006191062585143689,0.07480805321291928,-0.02704643137824845
13.306764868,-2.8996607918046946,-3.6449554774024353,0.40975788971931415,0.050427499916513255,0.040871530347045056,-0.0279529450435266
13.316764868,-2.714304268436921,-4.010294239437285,-1.2585871772339896,0.08753387093930394,-0.014516149694964347,0.016708594024154685
13.325764868,0.5612398844351383,-0.12139667115211633,-1.7127875140063613,0.17867073056220587,-0.0355143098496672,-0.004538175980830182
13.335764868,1.2731351348030249,2.920505514604356,-1.2213526419930179,0.14811019698420538,-0.0026623300194158084,0.000932800187991641
13.344764868,0.8571266496207287,4.968209971264643,-0.16509904691665134,0.058541971030848725,0.024801018631985652,-0.014202356941102036
13.354764868,-0.005353662853687678,5.060982856389236,0.25588842349109636,-0.09190474761672392,0.039152513879186814,-0.0007654301907754613
13.363764868,-0.6915923698802042,3.0931232069391275,0.11980501205977666,-0.19244208525707387,0.026685061431174238,-0.011480638245109994
13.373764868,-2.312612089154089,-1.3288829144338739,-0.7279230585754731,-0.17443830941242466,-0.026877879891372882,-0.005641077292432679
13.383764868,-2.7452687370996305,-4.6487417129176825,-0.9758859741262587,-0.10687440114689413,-0.08575720177717039,0.015890009239937945
13.392764868,0.6513635780650576,-2.7721437037105066,0.14424398842127786,-0.027505154786905715,-0.07845156074744183,0.022519739231816223
13.401764868,3.4321139042088666,0.18263211882190364,1.53071163609361,0.014443784420319253,-0.01867770696389656,-0.0020024249034425244
13.411764868,2.8809290132723397,0.37370309596744966,2.2484737910855497,-0.006309673439529966,0.06272048367230997,-0.012345119600462945
13.420764868,-1.4723840515853757,-3.0674162808119765,1.5004612542783653,0.0401875622907044,0.05445461922554079,-0.033211047293703014
13.430764868,-3.6498562458024733,-5.343402927574135,-0.48246749640161324,0.08168084603865794,-0.004731542577041379,0.004761533216015891
13.440764868,-0.3933098120953386,-1.636930439714699,-1.5601894399323277,0.1859294723441509,-0.043634689021527465,0.003939471200642471
13.448764868,1.5076080588339282,2.048788059284829,-1.5458978143768807,0.20110524894882056,-0.026966004171570742,-0.014635958298553508
13.458764868,1.2911818744552161,4.686615565128451,-0.9926350708698806,0.12487625136319237,0.014553861458042106,-0.01660244069476302
13.468764868,0.43433709008373034,6.075567730672567,-0.010907690783924185,-0.03283813439608554,0.038751431754289245,-0.013590303260962956
13.477764868,-0.35410050635339624,5.052123585342042,0.25153511433184006,-0.17774728412721144,0.037055439549075794,-0.015526975784991646
13.486764868,-1.2522162604387663,1.9285927307462896,0.10375769436571737,-0.2494209302422265,0.014448099866917427,-0.005369798437646494
13.497764868,-3.491134350202705,-4.065671654337274,-0.8770420296552068,-0.16121031805005231,-0.06860242591555174,-0.011867940715810127
13.505764868,-2.173975643323933,-5.732733933282884,-0.764350527999408,-0.10157083857495386,-0.10270309939032203,0.034552342526630545
13.515764868,2.7133029217116773,-1.9557121460442182,0.6373368361192617,0.02224740159161538,-0.07441572901761577,0.00942808957578676
13.524764868,4.2544213775176525,0.6651222731310092,1.6250338150868269,0.025558532353342454,0.01530995935692037,0.0023081105323077477
13.534764868,2.430791373620281,0.5772259513569311,2.5087758168556187,-0.007278372747780074,0.09326662238573794,-0.02051570243940157
13.543764868,-2.8510839777873294,-3.371239885319398,1.0065609409502487,0.04248243259540208,0.07187906808265666,-0.024841361148647587
13.553764868,-4.286539996428727,-5.243219031540474,-1.0338446471736533,0.0847590219109928,-0.004723425511478648,0.015353477040267797
13.562764868,-0.3463643615989852,-1.3294879897856275,-1.6074338137471642,0.18111183362181732,-0.0453596906226399,0.017954787266254876
13.572764868,1.4374711902168444,2.734049813808416,-1.4895804658530896,0.18776740767355612,-0.026170291994404533,0.0009357772929210486
13.581764868,1.1520493740807884,5.0227724948940295,-0.6934479015659134,0.1002810087652329,0.006563743911139149,-0.006375564342414427
13.591764868,0.2445467972220146,5.965324232935843,0.050281406672988145,-0.057354597639187266,0.022326381185208695,-0.003559628712410858
13.600764868,-0.20078676616401933,4.656166409501083,0.0827091407423299,-0.19419674909785273,0.018584162039956754,-0.005254888559868787
13.610764868,-0.660837363426078,1.0709775527595253,-0.15269682389899802,-0.25196888749128443,-0.0016309978966948628,0.0025894326567654545
13.619764868,-2.727895140225919,-4.2215938093370236,-0.7895021599639691,-0.17206885781093945,-0.05430077958705194,-0.012241927408469496
13.629764868,-1.5676683831256089,-5.597181511509436,-0.46503890803283426,-0.0827510205982064,-0.08378360154073562,0.03560030337137666
13.639764868,2.806131324266815,-1.615176394406788,1.2416358800650478,0.019028646898535395,-0.04485496848842835,0.006174236127029578
13.647764868,4.051652678179807,0.6177116598742052,2.0054591087401104,0.02285791739753966,0.032929808816275837,0.005088731785518199
13.657764868,1.6036320466513385,-0.3634829840993741,2.0699990882689834,0.0115791228633431,0.09450945252372901,-0.024381756663407625
13.666764868,-3.3871385388524344,-4.432376196865092,0.31766564154812127,0.07042310380020113,0.05950498091203883,-0.023104195909447987
13.676764868,-3.842479165093954,-4.248535817439223,-1.3437841970353255,0.11451557569027496,-0.017587769992871517,0.011494177599147637
13.685764868,-0.31904659044349737,0.3915872336927739,-1.5136652976231788,0.18920937762339257,-0.06108101018168216,-0.00022994633267129
13.695764868,1.159410117781835,3.7147339411636993,-0.8311047503421597,0.1438588527769988,-0.043308646214618385,-0.007884982956542715
13.704764868,1.4410997634694893,5.328901081601778,-0.07229662630136066,0.03796436928858701,-0.005973595872591696,-0.019684987518126914
13.714764868,0.7847600713476875,4.669522547335649,0.015301547243609064,-0.11696625533270097,0.02707193059570867,-0.006774020018873831
13.724764868,0.10566103436346526,2.3658712152976413,-0.18890147233941,-0.19907746672243284,0.03294800116882745,-0.013676869084269428
13.733764868,-1.8387144907244595,-1.4718859135855424,-0.7046444441766389,-0.1723129986547941,0.0005176479414971791,-0.007958361102176875
13.742764868,-2.84867477600152,-4.341913299641873,-1.056456820454474,-0.09682570612063268,-0.054618331679289284,0.0037405474922571407
13.752764868,0.3030225365160225,-2.1559565437389643,0.20124859382494947,-0.037450241399366015,-0.06373182565764442,0.02618304401392165
13.761764868,3.07035465799827,0.7495664399071754,1.82654424942542,-0.00874205086061236,-0.02084259466989867,0.0008662846464620107
13.770764868,2.400675823939833,0.29400338576718793,2.2949916373630095,-0.040094494846780765,0.04390502153074479,-0.0010830393524987997
13.781764868,-2.5349454245994085,-4.567658854297993,1.1666680501336573,0.03211825892418266,0.019751919339110323,-0.02332973166370575
13.790764868,-3.8868885461578837,-6.313931362537579,-0.5230262268915311,0.08856514516441297,-0.036246396609644925,0.02086032276297573
13.799764868,0.472688067191016,-1.8499350065782394,-1.2055934003858206,0.19962438600052956,-0.06498233202668455,0.015959785294676055
13.809764868,2.5998828976496453,2.437005838779269,-1.2612986763015128,0.21573180793267827,-0.016320255534059046,-0.004282341304646234
13.818764868,1.7563502655312857,4.6961576292618865,-1.1449121860328555,0.14252842715095113,0.044260774876738795,-0.008810472298209245
13.828764868,0.03385672763356727,5.963540946223981,-0.07521273483070753,-0.02503287208129357,0.07055466435055378,0.009729377532238074
13.837764868,-0.9173513171137742,5.240596159928452,0.47104644658774447,-0.1626285950892079,0.06348212029268802,0.016391530376481906
13.847764868,-1.5502931190572566,2.013493938994281,-0.08528099869599806,-0.24332654401755374,0.029220623813958943,0.030504619282214963
13.856764868,-4.191463394199571,-3.5583176162900605,-1.3532361553641123,-0.16084677554350263,-0.05442516450868313,0.01325148223816575
13.865764868,-3.373515191736561,-5.412037486840515,-1.299682478558846,-0.11797841038909522,-0.11506464791720428,0.0722346614998125
13.875764868,1.949239182019625,-1.2277660392873244,0.7589336952377242,-0.0006850707265120804,-0.10492798346001203,0.046481261551267375
13.884764868,4.136401600967008,1.1629072778427587,2.343566554827374,-0.017474927193831633,-0.010030769286354829,0.051302230227033854
13.894764868,2.6563645595392464,0.2780542090113485,2.87931835468042,-0.03630562317116042,0.07875614382258543,0.03226021583262634
13.903764868,-2.731588371691932,-5.066483244717255,0.6291057825941402,0.04508141529730802,0.058692209041345395,0.02436532608207028
13.913764868,-4.153930996408782,-6.463885581491871,-1.3650289908485045,0.09210302155908173,-0.010343964308352934,0.0752381434649302
13.922764868,-0.07104244257078644,-1.0993369128303787,-1.6885347857290451,0.22780737652832816,-0.0543293937419405,0.06370227688987636
13.932764868,1.757191416094502,3.316178636186388,-0.9691029003127254,0.1959842738284014,-0.02916685966723661,0.05896159223437919
13.941764868,1.405167831286286,5.349666076906628,-0.5624807895600554,0.11315509354341395,0.010322566435401645,0.033628677239037535
13.951764868,0.22702874089737438,5.696562051484819,-0.15284110379076854,-0.06836826944738486,0.03305527548250795,0.06263348051618403
13.961764868,-0.006215705531440425,4.2925992602453675,0.14660751673755823,-0.19882630522292916,0.03334394116352553,0.04592299098808606
13.970764868,-0.21012947965268416,1.169798894311919,-0.30218385367303147,-0.2480264396747729,0.027922706107377217,0.07189584079047023
13.979764868,-3.050318547059835,-3.9854635550839395,-1.156148097624402,-0.1526894389891066,-0.030233921007497635,0.02916016003542953
13.989764868,-2.8299056846395367,-5.560896443844475,-1.0073394159540852,-0.08041503089427296,-0.07569901022313032,0.09368500855955633
13.998764868,1.7188495665950256,-1.2399004622627143,0.7758472992388701,0.02550309622222847,-0.06901295841435529,0.05845912014189295
14.007764868,3.4723488208516695,1.4864402213543086,2.481075046538632,0.0009575541385009512,0.00538660341612527,0.068954937689416
14.017764868,2.0237519370464248,0.6608487625819622,3.248569962749877,-0.042280988786018964,0.06960119892144703,0.0415243668564987
14.026764868,-3.011554223457648,-4.998673374570566,0.9384144868071589,0.020197368071756292,0.032091044780460286,0.04115708383933419
14.036764868,-3.737104155698328,-6.8921312232000025,-1.3723945317987225,0.08532959815917832,-0.03355407859627703,0.08587429801723408
14.046764868,0.646088677038014,-1.6795313223276047,-1.8973983331056687,0.24155010481373207,-0.05545408547076761,0.06284802305996347
14.055764868,2.0439808143538905,2.675932715519262,-1.5177823935359613,0.2313968279365453,-0.021742492013757907,0.06099113215078114
14.064764868,1.2986525387523573,5.221383285857303,-0.8965316907141625,0.1479325446642138,0.018929471603049995,0.036568939600559694
14.074764868,-0.08583452758886831,6.445730414414,0.18653624151360673,-0.028573484484420854,0.044205660131159806,0.06668386478931508
14.083764868,-0.5079566499407179,5.3985609118394535,0.4008367418304836,-0.18230523632785786,0.031849822387444576,0.05358235339172373
14.093764868,-0.10353706360605243,2.047252082708904,-0.23732277337868216,-0.28120665412483087,0.016082128399114486,0.07975351205037315
14.103764868,-2.4922695587224277,-3.932628035942121,-1.0704432147536713,-0.18798020926490702,-0.03478430733818516,0.03221762675847696
14.112764868,-2.7577685783775103,-6.53523010183449,-1.4144264050961441,-0.09531134408857936,-0.07503246244979768,0.09334048125406753
14.121764868,1.7391653164060414,-2.5052286630565983,0.27326809333704444,0.018569931494173613,-0.0656094819061486,0.07408733582878152
14.131764868,3.849997615449241,1.3746230564805555,2.5185758867960684,0.026525570914033045,0.0192568435810057,0.0672068054615736
14.140764868,2.567776408574261,1.4049566993280274,3.034384260743255,-0.029163031353345078,0.08546979617363501,0.04877712244544424
14.150764868,-2.9667326272131453,-4.014837059276385,1.2390227597858905,0.012376337250265813,0.04683401248621576,0.04179599314985525
14.159764868,-4.6550980912828175,-7.450417287390234,-1.235004564703627,0.07644720634058606,-0.027382677489897173,0.07420473509998522
14.169764868,-0.0242208871622928,-2.855521823030271,-1.8387675416336524,0.21616278199821679,-0.06170172970463123,0.07843150785259753
14.178764868,1.9848452350795542,2.1587477151392256,-1.4983845191046163,0.26438685825833486,-0.0400344751085703,0.045120310801328396
14.188764868,1.427004783522981,5.158970250189809,-0.9988995251511482,0.1699777351773889,0.008050941855799262,0.043466814068625105
14.197764868,0.4143517352658712,6.965384877060249,0.5139257835239102,-0.003291652995180647,0.03526316039563145,0.051728175647818266
14.206764868,-0.14757294044833225,6.002988982650337,0.4245532406091739,-0.16342735009003242,0.03742768869067539,0.05618176946820566
14.216764868,0.25591127875174086,2.8408557557368943,-0.6691729708746312,-0.29382101573748637,0.03852781690681288,0.08192894411717008
14.225764868,-0.9769129693590226,-1.9118864537067928,-0.8487932023173519,-0.24903461412430147,0.017655941741929172,0.05150939513633206
14.235764868,-3.3017833695769365,-6.6548944779646835,-1.4432437940477691,-0.11984701244898144,-0.040765216956212796,0.06929656605542564
14.244764868,-0.6921242105956624,-4.076169710242619,0.5939861585582177,-0.040865038347491486,-0.05554429790947187,0.09448180779958398
14.254764868,2.836527886735807,0.6610888267583138,3.298447608659875,0.018436810339186538,-0.017273442575759926,0.058686101826444584
14.263764868,1.8612129598846272,-0.22871317180633305,3.4707968918470886,-0.022799071031011992,0.03014742128628763,0.05679083460250234
14.273764868,-1.610944713293874,-5.637169511546945,0.9821969434093785,0.054604250302506,0.0032296452764280096,0.036291016739644154
14.282764868,-1.8262908228727621,-6.975710659076364,-1.5730715189915174,0.12643507411286128,-0.010231065870506694,0.0818675306657815
14.292764868,1.3807827941899127,-1.5460665022719144,-2.5113725254659913,0.29369003547836814,-0.00015722909965275967,0.05122766533285655
14.301764868,1.7827800969625727,3.2993601964302854,-1.9985762112386802,0.2807695489272734,0.04495267868153718,0.05273911344881452
14.311764868,0.2520637255200615,7.007120149536753,-0.22173877761917504,0.14926635538528027,0.07527244474906958,0.042264085599052634
14.320764868,-1.4603471612207424,8.17366190243034,0.6745963186966489,-0.057817919056419816,0.06458507010275862,0.06272203710396439
14.330764868,-2.031237228638175,5.895282330075533,0.2315384488252263,-0.2573359102733024,0.015059005608296294,0.06819545711811963
14.339764868,-2.1018172892663025,0.9684237141021732,-0.45689921425514396,-0.3194624772761994,-0.03931470166056361,0.08753142230576115
14.349764868,-3.4058804152667963,-6.340933923568291,-1.4471389095978142,-0.19350519455503506,-0.11321400506204576,0.07617164043027587
14.358764868,-0.6587421142412473,-6.981450799552592,-0.9400334160010655,-0.08511800593231837,-0.12604733128134665,0.12105280631310256
14.367764868,4.387476524908728,-1.654435694412483,1.0392247468724416,0.04341502099864034,-0.0688525293939943,0.07440165405611922
14.377764868,4.8308417167953195,1.2873198043866514,2.499009348278378,0.03133275061227685,0.06030123323875414,0.06631297235325063
14.387764868,1.8805508997960354,0.5526537245845473,2.761197335038427,-0.004884983099921395,0.11961291034976607,0.039342060941838085
14.396764868,-3.4761526460918923,-4.620254579786979,0.5375686690244754,0.045399815530159024,0.0707685719464051,0.04648518533118391
14.405764868,-4.237064129758058,-6.096229947777975,-1.5966802471530586,0.10652390139583716,-0.0004764785879031075,0.08291382732110233
14.415764868,-0.29411548895747464,-0.9821766002715291,-2.0566806113368674,0.22393899240815468,-0.039539253397614535,0.07402249105874438
14.425764868,1.2550683475580817,3.7778304121929818,-1.2559041551688224,0.20269194151000583,-0.02150980494570039,0.06742259043338261
14.434764868,1.0776389788676743,6.0193544103476135,-0.14225566761676342,0.0925085878290671,0.010846897969000157,0.05543565561715629
14.443764868,0.0757240515111961,6.166878841851531,0.55770512764793,-0.0756299691724479,0.030254578408542808,0.0750494710031155
14.453764868,-0.10926582808880905,4.03517631312048,-0.057640045314606446,-0.2170851438369954,0.028339672236405173,0.07413731286412394
14.462764868,-0.34148518103011516,0.46279570565480865,-0.6036132252015607,-0.2549716645151102,0.019296645418356965,0.09397388659063818
14.472764868,-3.0808525242307874,-5.312094769732814,-1.008751555491606,-0.14370444952228975,-0.03533708991274531,0.0585715586431136
14.481764868,-2.5678169036702507,-6.218799180020662,-0.38349793019943346,-0.06372136428678349,-0.07705278258134961,0.11352165755156418
14.491764868,1.9975913076368865,-1.3460367095355767,1.4314741719067408,0.03924907660275166,-0.06681785591074012,0.07276043099876774
14.500764868,3.6079560916679685,1.1318938325154781,2.091295304615553,0.02787085591632027,0.007597805436664794,0.07353427344970999
14.509287004,2.7793149905400565,0.7105362686880556,1.691412040634774,-0.007113112260555819,0.06716567328911463,0.0463765603039683
14.519287004,-1.192821667822048,-3.1496692534816475,0.13617918654862946,0.028948421381383014,0.0694038468201652,0.05272143008924313
14.529287004,-3.0713549274096423,-4.746656328165571,-1.4028248115155242,0.08458296531212488,0.02949514349482834,0.07082758119435674
14.538287004,-0.872414492049409,-1.1572919199463916,-1.397138724735861,0.15644265430435003,-0.005158505023322265,0.08155256242144253
14.548287004,0.46254860859836944,2.8430229062799817,-0.602899219343908,0.1576114547554245,-0.008153268577547673,0.06473365584845493
14.557287004,0.7337430251926648,4.603705273697732,-0.32531225752395176,0.0732526542435507,0.012491119540686142,0.06814646794229604
14.567287004,0.3307225395191428,4.7263667617722716,0.17031687346204705,-0.07547838466375174,0.03294760584009295,0.073759717547617
14.576287004,-0.19791430902967072,3.0801170269642455,-0.05801324090135979,-0.16760270233809701,0.03380137743358904,0.06369755700490615
14.585287004,-1.8878515041164925,-0.490211054207854,-0.1414609885971716,-0.17737842024031936,0.008932274545578989,0.07861509984417475
14.595287004,-3.9234223549603224,-4.837313427367552,-0.19074805086565763,-0.09429183296639163,-0.0663922378255699,0.06935808164512308
14.604287004,-0.8460568608072235,-3.8190882028281514,0.3694023705902125,-0.049679749664231075,-0.09628801843848102,0.11204095344517931
14.614287004,3.543264296737516,-0.5845149610573848,0.8234808324344596,0.042742890442528346,-0.06159655608823886,0.06897949781980134
14.623287004,4.000820426908707,-0.08776616983125388,0.5213231993855565,0.023124192725726148,0.029128566062238122,0.07459781119431445
